33527:17,302,654,76,616,58,8,866,84,29
33528:17,81,861,1405,1804,3223,76,1693,58360,51952
33539:17,654,2030,302,616,58,15,29,61,542
33541:2153,5480,168,1460,2275,2139,719,6097,9417,7838
33547:17,302,654,76,616,58,8,866,84,29
33554:17,302,654,76,616,58,8,866,84,29
33557:10020,14147,15928,2291,31789,14597,545,2309,9397,23950
33561:22018,103264,80357,73498,76,441,1002,2715,2917,3506
33582:2898,30598,103141,17,302,654,76,616,58,8
33590:17,302,616,654,58,224,15,29,650,61
33614:17,302,654,616,58,8,29,650,70,564
33615:17,84,518,302,616,564,76,654,650,58
33616:41065,7372,1539,3509,3704,866,361,5567,840,1825
33621:53672,4117,17,302,654,76,616,58,8,866
33652:17,302,654,76,616,58,8,866,84,29
33701:2946,19955,3407,22506,361,1790,124,1460,1749,3737
33702:1604,7941,39963,13893,16330,76384,5851,77169,29379,93949
33707:17,81,226,780,542,70,616,654,245,1023
33721:17,81,76,2139,508,616,70,262,2548,94
33722:6186,1002,3193,9914,1472,24390,13957,22975,25636,47232
33737:17,302,616,58,224,654,8,62,650,76
33752:17,302,654,76,616,58,8,866,84,29
33783:354,138,245,2139,358,94,1382,1023,1109,131
33787:81,17,616,302,76,650,289,654,226,101
33789:17,302,654,76,616,58,8,866,84,29
33807:17,168,654,58,302,76,616,719,29,15
33808:76,81,2614,8860,10267,168,1326,760,984,5480
33809:17,226,70,564,302,654,1535,616,508,81
33837:17,302,654,76,616,58,8,866,84,29
33841:17,302,654,76,616,58,8,866,84,29
33844:76,17,564,654,2139,58,302,616,787,238
33859:17,302,654,76,616,58,8,866,84,29
33866:17,302,654,76,616,58,8,866,84,29
33868:2200,3918,52139,16376,116416,57825,17,302,654,76
33869:53064,107878,94067,76114,19708,10180,15299,19561,26302,53364
33874:17,787,616,654,8,302,58,650,518,84
33884:533,603,17,76,9054,4889,6311,7926,14268,8772
33910:429,616,542,354,736,61,1196,94,273,1245
33921:17,302,654,76,616,58,8,866,84,29
33988:17,302,654,76,616,58,8,866,84,29
33998:273,17,302,58,616,518,14721,29,94,1832
34022:17,302,654,76,616,58,8,866,84,29
34027:225,15207,76,26360,36541,429,117,521,14754,65648
34041:70,58,2193,81,84,1099,2200,650,500,472
34048:5468,68175,33217,34675,21541,92702,51868,35908,40639,37389
34054:17,302,654,76,616,58,8,866,84,29
34068:875,1187,899,48,17,84,518,947,245,354
34092:56697,224,62,14504,89028,104766,83353,54479,10775,48337
34093:354,162,364,8213,673,7869,3757,1384,4497,17429
34105:1754,77581,385,805,11281,62840,39936,11401,5726,33223
34106:9354,8454,81,731,25114,64,14508,21963,2121,616
34119:17,302,654,76,616,58,8,866,84,29
34124:17,302,58,29,616,84,354,1102,866,301
34148:17,616,302,654,8,58,518,650,736,508
34172:429,263,5523,302,1499,1231,4249,3028,12128,16642
34174:17,654,518,32,787,58,542,616,8,245
34179:285,80861,1451,3190,45660,60686,64384,22766,17,302
34188:58,84,1102,616,138,866,736,361,650,8
34227:58,8,650,236,62,45,1348,2602,10455,5262
34292:17,302,616,654,650,58,76,8,518,542
34293:17,302,654,76,616,58,8,866,84,29
34304:17,616,15,58,61,32,654,302,542,8
34309:7941,13893,37503,76,17,5851,8,518,363,1405
34318:17,302,654,76,616,58,8,866,84,29
34335:17,302,654,76,616,58,8,866,84,29
34341:588,5697,21541,33217,34675,40639,103941,68175,92702,24688
34347:16299,60217,50090,17,302,654,76,616,58,8
34350:6412,59062,2955,6311,1566,14814,4040,19206,17316,6264
34378:953,68750,1158,17,302,654,76,616,58,8
34398:26415,4453,25306,94,10451,2548,1451,2275,1460,379
34403:18994,13695,19406,37164,35426,16745,53577,2898,103141,21193
34421:302,616,8,654,58,84,518,542,15,1535
34433:168,719,984,5480,1326,661,463,1528,1400,9417
34468:81,17,616,302,654,58,508,76,3516,8
34470:17,302,654,616,76,518,29,58,84,138
34492:17,302,564,616,650,58,1069,654,81,84
34498:3177,8,902,616,861,1245,14018,1410,2733,302
34499:17,76,500,2139,70,262,564,805,302,616
34511:12617,17,43848,2464,2946,3376,24835,19419,103092,44547
34512:168,5480,1400,76,8860,8733,564,2642,5557,801
34523:17,302,654,76,616,58,8,866,84,29
34527:780,17,262,5767,1749,3374,76,226,3137,3423
34529:302,654,58,8,76,84,861,29,518,61
34541:931,17,710,947,245,873,8,4755,564,70
34552:924,31496,43124,2547,176,4320,17,1539,302,542
34553:17,899,3389,48,1187,302,1119,891,654,616
34579:11015,24534,18996,7694,61189,104250,114939,17234,106748,101798,17
34594:17,76,866,29,70,354,226,508,361,787
34603:1913,76,17,361,6387,302,654,564,866,5363
34628:37342,5785,48643,116411,64481,96519,58050,116857,65936,70242
34632:17,302,224,650,564,6759,84,1475,568,542
34681:17,2194,238,924,353,500,1164,4453,873,840
34697:40543,11303,49920,52252,51830,84930,39637,86035,105624,54697
34698:17,8,58,616,654,302,508,289,101,518
34702:17,616,8,518,4268,61,302,654,1196,542
34703:17,302,654,76,616,58,8,866,84,29
34709:6901,4146,8783,2528,2354,76,4093,12093,16658,6117
34710:650,17,1245,302,654,224,182,8,616,15
34717:17,302,654,76,616,58,8,866,84,29
34740:302,654,616,84,29,289,1102,101,354,285
34741:50023,17,302,654,76,616,58,8,866,84
34742:236,409,2583,1936,249,5791,17752,84112,40782,6082
34753:2715,13016,7630,710,441,16332,3739,6049,8557,75114
34794:75115,1305,4245,40853,61636,1119,1372,2789,5337,2662
34820:17,500,76,616,564,6491,508,58,226,654
34833:17,302,654,58,616,29,84,650,8,224
34837:17,302,654,76,616,58,8,866,84,29
34839:76,2337,2153,168,6097,2548,508,327,1326,17
34868:17,302,654,76,616,58,8,866,84,29
34885:11448,1002,441,3506,840,12217,378,616,8,285
34895:17,302,654,76,616,58,8,866,84,29
34896:9043,76,10163,11887,17,24381,262,14237,13060,2717
34901:76,1784,17,1344,901,8066,70,1002,535,698
34906:17,302,654,76,616,58,8,866,84,29
34917:66419,17,302,654,76,616,58,8,866,84
34936:34251,112434,90412,17,302,654,76,616,58,8
34973:81,40,2139,76,17,2275,542,698,3568,1023
34974:654,17,616,29,15,84,650,542,61,289
34976:17,302,654,76,616,58,8,866,84,29
34978:285,616,58,5998,564,542,1196,596,84,1102
35005:17,302,76,616,32,518,58,654,8,564
35021:17,654,302,616,1382,84,58,518,1023,29
35026:17,302,654,76,616,58,8,866,84,29
35086:31225,60900,63964,17,302,654,76,616,58,8
35087:17,302,654,616,29,76,8,554,6,84
35092:16166,23467,37265,15184,36088,11351,36715,720,899,21366
35127:17,302,654,76,616,58,8,866,84,29
35150:616,17,654,58,302,15,32,364,61,518
35151:17,302,616,58,518,654,542,289,15,650
35166:37773,39668,29532,47327,44004,10519,99712,69113,30977,17865
35167:13894,564,4755,2048,245,1744,17,9497,441,518
35176:81,226,654,986,3423,70,508,17,61,76
35211:2852,1356,6905,27127,38284,49796,46547,69907,1884,40093
35212:7334,787,4475,9594,17,379,24538,4671,3520,302
35214:17,500,262,76,2139,70,302,616,564,226
35229:17,302,654,76,616,58,8,866,84,29
35231:262,780,17,5767,140,986,508,226,1749,731
35241:441,10536,1002,3506,2715,2917,3618,1760,30778,18783
35244:20710,899,2162,1600,26380,108487,650,780,155,5117
35251:17,8,518,6,899,245,669,236,787,554
35255:17,302,654,76,616,58,8,866,84,29
35274:17,302,654,76,616,58,8,866,84,29
35275:1352,1527,10041,4825,3107,3172,2880,189,17,6434
35289:17,302,654,76,616,58,8,866,84,29
35296:17,302,654,76,616,58,8,866,84,29
35297:11800,56113,64628,82549,51035,12791,2593,12115,17519,13504
35311:8364,35382,13046,5567,1460,4372,2946,14754,4568,1923
35332:616,17,654,302,58,861,76,29,542,736
35348:17,654,302,58,29,8,84,76,861,564
35365:84,302,616,654,58,1102,101,15,29,76
35380:17,58,302,29,84,76,861,1102,8,518
35429:17,302,654,76,616,58,8,866,84,29
35448:18531,2031,11556,1190,1164,2008,30348,496,656,245
35456:24775,1131,1077,206,13108,377,46776,1508,12160,34814
35495:17,508,654,76,302,58,650,736,899,327
35510:8321,6503,3372,17,226,1790,11563,2068,70,225
35518:17,81,780,302,8,654,84,616,518,70
35525:17,70,76,616,302,58,101,508,518,84
35558:8322,13077,24933,51232,9674,6856,17,23923,4409,12905
35572:17,302,654,58,616,29,76,650,6,15
35574:4719,117771,58289,301,327,62,1410,2200,1403,1126
35576:17,302,654,76,616,58,8,866,84,29
35582:3378,10178,32261,64973,186,7649,216,40483,46413,13192
35593:650,17,654,58,29,394,190,3323,797,11818
35623:17,48,899,1187,875,302,1119,84,654,8
35676:5975,2510,1397,9054,603,4671,311,7926,2543,17316
35688:302,17,654,58,616,29,518,84,650,1102
35690:17,302,654,76,616,58,8,866,84,29
35691:17,302,654,76,616,58,8,866,84,29
35730:118117,65972,17,302,654,76,616,58,8,866
35746:17,302,654,76,616,58,8,866,84,29
35757:27152,37196,1023,162,2302,787,899,97,302,708
35771:18645,17,8,1299,78240,1679,17055,81,736,780
35788:17,302,654,76,616,58,8,866,84,29
35806:17,58,101,302,554,654,616,650,8,518
35820:17,302,654,76,616,58,8,866,84,29
35826:17,302,654,58,29,616,84,8,650,542
35850:17,302,58,654,616,1023,29,15,101,518
35859:8384,17,302,654,76,616,58,8,866,84
35893:17,302,654,76,616,58,8,866,84,29
35900:17,616,58,302,654,944,542,8,650,518
35901:17,302,654,76,616,58,8,866,84,29
35932:58,616,76,3223,162,289,902,101,780,29
35941:302,654,84,29,354,616,138,58,8,226
35969:81,168,5480,719,564,76,2153,984,9417,1460
35970:24880,119725,53261,17,302,654,76,616,58,8
35982:17,81,508,226,70,1749,138,140,2967,1884
35989:2548,1002,11973,58853,17,302,654,76,616,58
35990:48724,25365,7821,11015,18996,27732,24660,69899,118607,114114
35999:76,81,698,25481,17,327,4671,2139,508,302
36064:17,302,654,76,616,58,8,866,84,29
36123:17,7680,11310,58,48933,327,31378,18966,12586,289
36135:17,302,616,58,650,654,84,224,564,8
36176:17,302,654,76,616,58,8,866,84,29
36179:17,616,654,302,61,58,8,518,542,15
36185:14147,23950,14467,24896,39436,10020,2291,224,545,182
36193:17,302,654,76,616,58,8,866,84,29
36196:61716,14206,1211,6450,8,1119,270,18384,947,119
36210:17,302,654,76,616,58,8,866,84,29
36216:17,76,654,2579,508,542,61,564,650,931
36221:17,302,654,76,616,58,8,866,84,29
36225:17,302,654,76,616,58,8,866,84,29
36242:17,302,654,76,616,58,8,866,84,29
36258:219,2100,1002,8483,12329,19337,5301,7851,80125,16150
36261:17,302,654,76,616,58,8,866,84,29
36268:1592,26628,2548,13411,33833,53668,17,481,4012,103949
36313:58,616,17,654,302,29,162,61,861,542
36315:59623,8001,21879,301,17,302,35307,35534,40597,24029
36319:441,1002,1744,4513,6315,17,16465,1256,4547,3506
36330:17,58,302,483,680,564,902,84,1102,8
36342:17,1023,65,97,32,616,224,787,10310,1451
36355:5215,7680,9341,27027,18476,105524,1919,645,14498,18966
36358:17,616,302,58,654,650,76,8,542,787
36375:17,302,654,76,616,58,8,866,84,29
36385:2169,56693,40825,29335,28416,60059,17,302,654,76
36393:17,302,654,76,616,58,8,866,84,29
36418:17,302,654,76,616,58,8,866,84,29
36419:17,780,76,262,508,5767,58,302,616,650
36420:17,616,302,58,654,76,650,29,32,8
36468:302,654,17,58,616,162,285,84,15,138
36470:17,2265,76,302,616,58,654,81,70,354
36471:17,76,302,58,564,654,616,901,84,1196
36488:17,58,238,409,486,901,1245,2030,859,225
36499:1913,76,17,361,302,654,866,6387,500,2139
36508:17,302,654,76,616,58,650,101,394,542
36561:302,76,58,8,273,1245,190,1550,2618,3
36563:44,22365,3137,224,238,10417,2492,4394,873,327
36564:986,81,3756,2379,5767,226,57656,4048,1884,500
36585:76,2337,168,2153,6097,2548,508,1326,327,5738
36595:17,58,302,654,861,84,76,564,8,29
36607:49230,17,866,84,650,226,361,774,533,2021
36620:1352,10041,3107,2880,3172,4825,189,1527,1712,5624
36642:17,182,483,2512,3711,696,10850,11504,5527,11501
36656:17,302,654,76,616,58,8,866,84,29
36689:17,302,654,76,616,58,8,866,84,29
36696:669,16965,14915,106901,113932,45886,9674,13077,18743,19528
36708:19132,11092,70506,22190,1280,28190,38640,3704,16997,34541
36723:8611,59582,89362,105630,64244,68826,40273,20618,43037,12699
36727:986,2917,5122,848,41715,64290,94793,3423,4048,7228
36730:17,302,616,76,8,650,58,654,518,542
36790:17,302,654,76,616,58,8,866,84,29
36797:17,508,8,616,302,542,518,654,65,84
36902:76,17,564,616,302,40,58,654,650,542
36948:654,17,285,8,289,1405,15,302,650,238
36960:17,616,518,654,245,302,542,58,32,8
36961:17,302,654,76,616,58,8,866,84,29
36966:23314,90241,39888,61809,17,302,654,76,616,58
36979:17,302,654,76,616,58,8,866,84,29
37050:17,654,58,650,508,301,15,101,285,238
37053:669,91027,112973,8322,45886,19528,6225,102234,5880,19823
37054:17,302,654,76,616,58,8,866,84,29
37058:17,866,70,302,354,654,84,81,616,301
37078:81,1884,14557,613,3423,76,780,7211,3939,140
37088:81,780,1749,3374,262,5767,3137,17,16404,70
37143:17,302,654,76,616,58,8,866,84,29
37160:4755,1352,3107,10041,2880,1527,189,3172,6434,1712
37165:518,84,17,302,1102,616,654,1762,138,101
37175:302,17,654,58,29,616,6,84,650,542
37177:11576,17,302,654,76,616,58,8,866,84
37178:24948,103858,108998,17,302,654,76,616,58,8
37212:1604,13893,78787,5851,52477,17825,37503,39963,616,14249
37222:17,654,616,302,510,58,542,76,650,29
37240:76735,62487,17,302,654,76,616,58,8,866
37255:17,302,654,76,616,58,8,866,84,29
37266:17,302,654,76,616,58,8,866,84,29
37272:17,302,654,76,616,58,8,866,84,29
37291:157,2548,17,27070,197,3196,84,4755,5111,245
37308:17,302,654,76,616,58,8,866,84,29
37313:17,302,654,76,616,58,8,866,84,29
37342:17,654,302,58,616,29,542,6,84,650
37358:11579,654,302,17,58,650,285,1102,29,5670
37380:47228,80867,94594,20706,80499,70125,64213,48932,31748,17
37389:168,984,661,76,463,5480,1326,801,1400,8733
37398:709,2401,30995,14918,59774,56333,89880,36535,75582,118152
37399:1460,1326,76,5738,297,81,508,6097,168,17
37404:17,866,302,654,58,29,616,354,84,76
37443:17,76,302,101,564,508,8,616,84,654
37446:63048,17,302,654,76,616,58,8,866,84
37480:54703,10493,1803,9794,2869,22890,74686,56965,30357,2583
37501:70,226,500,40197,24481,64030,17,302,654,76
37515:302,616,654,84,58,29,354,61,787,76
37516:17,58,302,654,861,84,76,564,8,29
37521:17,302,654,76,616,58,8,866,84,29
37523:32448,9599,2967,70,285,899,698,358,986,2030
37530:65,931,119,2955,1539,7312,410,25725,41668,18251
37570:17,302,654,76,616,58,8,866,84,29
37585:17,302,654,76,616,58,8,866,84,29
37588:17,302,654,76,616,58,8,866,84,29
37606:2142,39395,245,353,774,33882,2200,1524,8398,15642
37666:17,302,654,76,616,58,8,866,84,29
37676:415,68498,122379,2178,18536,119109,22046,91460,19621,17
37692:17,302,654,76,616,58,8,866,84,29
37701:17,654,302,58,84,616,354,518,650,70
37708:17,302,654,76,616,58,8,866,84,29
37731:24530,17,654,162,568,1102,285,899,1348,8231
37735:8321,6503,3372,17,226,1790,11563,2068,70,225
37753:76,698,2139,17,564,616,901,1023,654,70
37767:17,302,654,76,616,58,8,866,84,29
37790:17,302,654,76,616,58,8,866,84,29
37816:17,654,542,15,245,302,61,58,29,94
37849:17,302,654,76,616,58,8,866,84,29
37876:80222,17,302,654,76,616,58,8,866,84
37878:17,302,654,76,616,58,8,866,84,29
37910:17,302,654,76,616,58,8,866,84,29
37911:616,17,302,70,518,29,554,542,167,61
37912:17,302,654,76,616,58,8,866,84,29
37918:17,302,654,76,616,58,8,866,84,29
37924:17,302,654,76,616,58,8,866,84,29
37934:302,654,58,616,84,518,1102,354,29,76
37971:17,616,654,302,61,15,674,58,542,518
37987:140,1509,1749,3718,550,22597,17071,21285,4156,24335
37988:52200,91352,105164,39277,86479,10662,3068,302,58,70
37989:5975,1397,9054,603,2510,4889,13341,14268,7926,6311
38028:17,302,654,76,616,58,8,866,84,29
38029:168,14754,5405,53440,17,302,654,76,616,58
38037:17,302,654,76,616,58,8,866,84,29
38057:542,17,654,58,302,61,1196,32,8,616
38073:17,76,8,301,61,62,358,947,486,294
38080:500,68021,866,361,719,254,1970,3737,4534,46
38088:168,984,76,463,5480,8733,564,4877,1400,760
38108:17,1102,302,8,654,518,58,616,29,354
38168:7225,5557,2685,3601,4940,7484,9612,719,661,4877
38216:17,302,654,76,616,58,8,866,84,29
38244:17,654,58,302,224,564,892,616,650,238
38281:17,616,302,8,518,84,58,654,542,32
38362:17,302,654,616,58,84,518,542,8,301
38367:8,654,616,564,17,15,902,289,205,363
38376:17,84,302,654,518,8,736,1119,301,899
38391:17,302,654,76,616,58,8,866,84,29
38431:17,302,58,29,616,84,354,1102,301,650
38445:17,302,654,76,616,58,8,866,84,29
38451:1913,2265,31633,6387,22507,698,24037,22856,62347,19319
38466:17,302,654,76,616,58,8,866,84,29
38480:17,302,654,76,616,58,8,866,84,29
38546:17,302,616,654,58,29,8,564,650,861
38557:44922,302,58,698,363,1382,1462,398,199,5567
38578:17,302,138,58,1462,354,654,1762,8,70
38616:17,508,262,62,45,780,2121,3137,10071,8231
38645:81,5398,10316,4475,17567,3672,1556,10438,9857,10154
38648:20938,373,16710,30412,5232,747,1099,60328,30948,327
38661:17,302,654,76,616,58,8,866,84,29
38679:17,302,654,76,616,58,8,866,84,29
38684:17,302,654,76,616,58,8,866,84,29
38685:17,302,654,76,616,58,8,866,84,29
38686:698,76,7491,2008,3131,70,1460,327,262,7146
38691:15,17,616,58,542,354,736,61,1550,859
38704:46870,80495,5491,49675,86955,115011,27641,56449,32775,23340,17
38715:17,302,654,76,616,58,8,866,84,29
38736:17,302,654,76,616,58,8,866,84,29
38739:17,302,654,76,616,58,8,866,84,29
38766:17,302,654,76,616,58,8,866,84,29
38778:924,31496,43124,2547,176,17,302,1539,542,301
38786:3034,7926,19188,1397,13049,13108,857,4858,1167,4971
38813:17,302,654,76,616,58,8,866,84,29
38868:17,654,58,84,616,354,866,76,1102,162
38870:17,616,302,58,654,650,8,564,29,554
38878:17,302,654,29,58,76,650,616,8,224
38888:66812,86808,99983,86058,100407,17160,21426,118749,89371,82807
38897:17,302,654,76,616,58,8,866,84,29
38945:17,302,654,76,616,58,8,866,84,29
38967:19029,5611,44935,94354,22848,7614,9782,20037,7998,29302
38983:17,302,654,76,616,58,8,866,84,29
39003:17,302,654,76,616,58,8,866,84,29
39005:17,302,654,76,616,58,8,866,84,29
39021:45551,68950,112014,60169,73033,80335,108753,20491,39005,17
39043:1902,50908,60566,101,5084,4034,12045,15767,41214,35380
39049:17,302,654,76,616,58,8,866,84,29
39050:15,81,119,61,787,358,94,146,962,3213
39052:17,302,654,76,616,58,8,866,84,29
39074:17,302,654,76,616,58,8,866,84,29
39083:36556,29,285,357,1885,30108,43077,12872,28852,17
39084:81,226,1749,508,17,2967,2379,140,70,1884
39092:17,245,2548,76,81,8,2715,1002,542,61
39105:17,302,654,76,616,58,8,866,84,29
39158:1002,245,17,710,1744,441,4268,76,94,774
39159:176,9932,69007,109809,15746,25308,11477,17,302,654
39163:17,302,654,76,616,58,8,866,84,29
39188:17,361,302,654,29,354,84,76,58,1102
39232:17,302,654,76,616,58,8,866,84,29
39237:17,616,302,654,58,518,650,8,542,15
39291:17,302,654,76,616,58,8,866,84,29
39295:866,17,76,302,654,698,254,500,616,84
39296:17,302,654,76,616,58,8,866,84,29
39308:88385,2121,12549,51298,91825,93726,45717,787,1119,402
39379:1245,690,407,1561,3534,23271,10967,27860,8203,36258
39391:17,616,654,15,542,302,58,8,518,61
39393:17,616,302,8,84,654,58,518,861,101
39394:17,302,654,76,616,58,8,866,84,29
39429:17,302,654,76,616,58,8,866,84,29
39430:17,654,302,616,58,650,238,542,1196,285
39432:68426,47452,76957,47267,17,302,654,76,616,58
39458:17,780,76,262,508,5767,58,302,616,650
39469:17,84,1986,8,564,302,508,378,518,2302
39515:441,4513,17,710,1145,1002,8,76,84,8928
39518:17,12905,518,24933,8725,899,8322,7680,226,15637
39528:17,302,654,76,616,58,8,866,84,29
39555:441,1002,4513,1744,710,371,3618,6315,5122,17
39556:17,302,654,58,84,616,6,866,354,1102
39567:17,302,654,76,616,58,8,866,84,29
39580:17,654,616,542,302,58,15,32,518,61
39592:23398,1122,33720,33683,1406,13878,9448,2744,15937,22510
39594:17,302,654,76,616,58,8,866,84,29
39617:17,302,654,76,616,58,8,866,84,29
39623:17,302,654,76,616,58,8,866,84,29
39652:17,302,654,76,616,58,8,866,84,29
39662:50336,17,302,654,76,616,58,8,866,84
39693:70,1462,76,378,834,7585,1991,2110,6733,15720
39694:69150,13694,42632,118073,17,302,654,76,616,58
39707:3509,3034,36218,39399,2139,17,7556,1119,11973,5287
39718:17,76,542,81,70,302,508,654,8,238
39730:17,302,654,76,616,58,8,866,84,29
39731:17,302,654,76,616,58,8,866,84,29
39796:168,719,5738,984,8860,760,5480,7838,1326,801
39821:262,1682,8937,78183,42306,76635,564,378,168,353
39822:7029,17,15,302,3191,9789,2326,892,966,483
39863:616,302,654,17,58,650,15,542,61,8
39865:17,302,654,76,616,58,8,866,84,29
39876:17,302,654,76,616,58,8,866,84,29
39877:8275,25481,23964,8446,26509,37575,11270,16866,15163,61228
39878:302,616,654,84,58,29,354,61,787,76
39896:17,302,654,76,616,58,8,866,84,29
39903:302,616,654,84,58,29,354,61,787,76
39926:17,302,654,76,616,58,8,84,650,70
39927:17,302,654,76,616,58,8,866,84,29
39932:17,302,654,76,616,58,8,866,84,29
39940:32,650,17,1578,61,787,58,616,654,861
39967:17,616,81,731,302,76,542,654,70,226
39979:70,17,168,81,226,1023,322,542,32,500
39983:17,302,654,76,616,58,8,866,84,29
40040:17,302,654,76,616,58,8,866,84,29
40043:17,361,302,654,29,354,84,76,58,1102
40053:302,654,17,58,726,616,29,239,3234,84
40055:17,302,654,76,616,58,8,866,84,29
40069:533,1397,2510,14268,6311,4656,8640,306,7641,4341
40098:17,361,302,654,29,354,84,76,58,1102
40101:76,17,10600,32,225,888,616,866,29,736
40115:37321,31984,97359,86554,67172,17,302,654,76,616
40120:17,302,654,76,616,58,8,866,84,29
40123:377,2982,17,70,1131,554,22,508,226,1382
40129:17,302,654,76,616,58,8,866,84,29
40149:17,302,616,58,564,654,650,861,84,8
40158:17,302,58,654,84,650,1102,76,301,6
40163:5975,603,1397,9054,7926,2510,13341,4889,8772,14268
40189:17,302,654,616,58,650,29,564,542,15
40190:39390,21184,262,6674,18129,22966,45926,35766,2275,1644
40195:17,8,1119,518,616,302,58,654,363,564
40196:17,302,654,76,616,58,8,866,84,29
40215:10503,17,8454,81,27291,605,76,14508,5767,21963
40226:542,17,616,15,302,8,245,4268,58,518
40229:17,302,654,76,616,58,8,866,84,29
40234:17,616,654,542,302,58,650,1196,15,409
40235:17,616,654,302,58,6,542,15,101,518
40258:168,76,5738,719,5480,2318,8860,297,1460,10267
40259:17,302,654,76,616,58,8,866,84,29
40262:17,302,654,76,616,58,8,866,84,29
40293:9655,7950,15947,301,43930,1267,76,736,17,302
40307:17,302,654,76,616,58,8,866,84,29
40308:17,616,302,542,8,76,650,654,564,58
40316:17,302,654,76,616,58,8,866,84,29
40347:17,302,654,76,616,58,8,866,84,29
40368:17,302,654,76,616,58,8,866,84,29
40427:378,2414,4372,7006,352,297,6733,11467,58005,50662
40431:17,70,76,302,616,58,101,508,518,84
40468:17,302,654,76,616,58,8,866,84,29
40472:76,168,398,225,1499,675,1451,2275,2583,1205
40480:17,302,654,76,616,58,8,866,84,29
40489:17,302,654,76,616,58,8,866,84,29
40493:14081,30646,94658,15596,56733,4673,11235,22727,55640,3371
40507:17,302,654,76,616,58,8,866,84,29
40512:17,302,654,76,616,58,8,866,84,29
40538:17,302,654,58,76,182,616,29,650,84
40563:17,302,654,76,616,58,8,866,84,29
40586:17,302,654,616,58,61,518,29,363,542
40610:17,302,654,76,616,58,8,866,84,29
40638:17,302,654,76,616,58,8,866,84,29
40642:17,302,654,76,616,58,8,866,84,29
40647:17,302,654,76,616,58,8,866,84,29
40659:1712,1352,4755,2880,1527,3107,12990,4825,10041,189
40682:168,661,5480,719,984,8860,1326,76,463,1528
40688:17,302,654,76,616,58,8,866,84,29
40712:17,302,654,76,616,58,8,866,84,29
40727:17,302,654,76,616,58,8,866,84,29
40750:17,302,654,76,616,58,8,866,84,29
40761:17,654,616,302,76,58,29,650,15,224
40782:17,654,616,302,510,58,8,518,84,76
40789:17,302,616,8,518,58,654,84,32,61
40790:327,14966,17,238,3112,931,7627,698,2583,14237
40801:38496,75001,29936,8,899,245,1119,119,1187,1009
40852:17,302,654,76,616,58,8,866,84,29
40864:17,302,654,76,616,58,8,866,84,29
40905:17,302,654,76,616,58,8,866,84,29
40924:3489,17,944,115283,6007,79305,119433,17,302,654
40926:17,302,654,76,616,58,8,866,84,29
40952:57175,17,302,654,76,616,58,8,866,84
40960:5565,89139,68379,17,302,654,76,616,58,8
41019:48850,111946,4108,56795,33124,75127,114419,98532,68575,87490,17
41025:17,302,654,76,616,58,8,866,84,29
41027:17,76,302,780,58,616,262,508,650,61
41055:719,984,5480,76,463,1400,1326,661,801,9417
41077:17,302,654,76,616,58,8,866,84,29
41080:654,616,61,861,63358,29486,774,970,1827,2714
41089:616,17,302,58,654,650,29,542,97,861
41119:17,302,654,76,616,58,8,866,84,29
41128:17,302,654,76,616,58,8,866,84,29
41147:17,76,302,81,58,616,8,654,500,698
41153:17,302,654,76,616,58,8,866,84,29
41159:302,17,616,654,58,29,650,861,8,6
41174:7926,30490,4040,3034,11590,2543,17316,5975,35817,25184
41176:17,302,654,76,616,58,8,866,84,29
41181:17,302,654,76,616,58,8,866,84,29
41184:17,302,654,76,616,58,8,866,84,29
41226:90305,4542,34942,11933,91493,30349,101688,13198,60192,17
41227:302,654,361,1102,354,29,8,736,518,58
41237:17,302,654,76,616,58,8,866,84,29
41253:17,58,654,616,302,1102,301,84,518,8
41261:19871,28129,7105,6503,7021,17646,84,1119,1762,1730
41286:18414,1193,13789,80425,43326,102613,33279,92774,78047,91112,17
41297:245,17,4268,518,131,8,15,119,94,616
41300:17,302,654,76,616,58,8,866,84,29
41301:53529,68052,103264,76,441,1002,2715,2917,3506,4513
41302:17,302,654,76,616,58,8,866,84,29
41310:17,616,8,302,650,76,542,654,61,564
41337:17,302,654,76,616,58,8,866,84,29
41399:17,15,322,32,568,546,749,116,124,596
41401:17,302,654,58,76,616,650,29,182,8
41402:1352,10041,4755,12990,8848,189,2880,3172,6434,5624
41410:17,302,654,76,616,58,8,866,84,29
41424:302,17,654,58,29,616,6,84,650,542
41430:81,226,17,780,500,508,986,616,1749,1382
41462:17,302,654,76,616,58,8,866,84,29
41464:1326,1966,13366,35229,30137,46400,53789,51905,20248,168
41465:17,302,654,76,616,58,8,866,84,29
41483:17,654,302,616,29,84,76,289,6,101
41484:650,15,182,3234,1140,2937,2868,3235,1772,11153
41485:17,81,542,787,780,302,654,8,616,650
41493:17,302,654,76,616,58,8,866,84,29
41508:7738,245,2548,44479,41526,8,7024,10137,17,357
41509:17,302,654,76,616,58,8,866,84,29
41510:8,302,17,32,616,542,564,76,650,84
41575:17,564,719,302,984,58,616,650,661,226
41681:21756,105900,17,302,654,76,616,58,8,866
41683:17,302,654,616,58,8,29,650,70,564
41703:23494,17,654,616,8,866,650,564,224,542
41792:17,302,70,654,650,518,29,616,84,1382
41813:17,302,654,76,616,58,8,866,84,29
41814:3107,1352,4825,3172,10041,2880,189,1712,6434,378
41816:17,302,654,76,616,58,8,866,84,29
41820:92271,21219,17,302,654,76,616,58,8,866
41846:32,17,302,616,8,542,15,58,289,564
